"gene","logFC","logCPM","PValue","FDR","topDE"
"OVCH1",0.508281545213463,5.23540274729995,0.0104449586207118,0.0742573673453392,"NA"
"TMEFF2",-0.444295863188392,5.2227733394703,0.0104567289079021,0.0742660506516278,"NA"
"AC034102.7",-0.434377684678992,5.222549150758,0.0104567289079021,0.0742660506516278,"NA"
"LYNX1",-0.297959748535501,6.10531580132651,0.0104576846084369,0.0742660506516278,"NA"
"DSTNP1",0.40456171051515,5.68952760483095,0.0104693578753331,0.0742883554771375,"NA"
"AC009318.3",0.432197121044308,5.50774763025068,0.0104707097781366,0.0742883554771375,"NA"
"SIX3",-0.389203668452655,5.45778600929301,0.0104723334944018,0.0742883554771375,"NA"
"MT-RNR2",-0.212356909598146,6.96201895158465,0.0104847643285259,0.0743493028144392,"NA"
"AL022323.4",-0.300479722327092,6.07918564592866,0.0104926792292441,0.0743781939800663,"NA"
"AC093525.7",-0.300815911621817,6.0649416407525,0.0105069477345355,0.0744520855569027,"NA"
"VIPR1-AS1",-0.408361741779556,5.34440057705212,0.0105950361287235,0.0750488184597145,"NA"
"FOXE1",-0.419498106881665,5.28918591922434,0.0106253323089839,0.0752303126623026,"NA"
"AL158834.2",0.466070691600736,5.36477204923414,0.0106284279378323,0.0752303126623026,"NA"
"AC084082.1",0.411495236710188,5.64576176719995,0.0106390671523468,0.0752781053972772,"NA"
"RAB11FIP3",-0.288101657999369,6.20023528330115,0.0106460237133438,0.0752998156437604,"NA"
"MMP15",-0.336815968094538,5.77023183823082,0.0106552316735968,0.0753374284742156,"NA"
"AL358852.1",-0.444778266323367,5.1388157366448,0.0106609308613924,0.0753502142561038,"NA"
"SLC8A1-AS1",0.364901566712319,5.86953526224651,0.0106683039293198,0.0753564031610452,"NA"
"PPIAP41",0.437375089388074,5.54340517514176,0.0106695888395944,0.0753564031610452,"NA"
"AP004609.3",-0.37179451362415,5.56428938538187,0.0106876404398889,0.0754563779653259,"NA"
"GOLGA8M",-0.403477118386258,5.41795237956202,0.0106965999128159,0.0754715995942019,"NA"
"CCN4",0.312757758716698,6.24923319378519,0.0106990652967805,0.0754715995942019,"NA"
"AC099689.1",0.42970957083058,5.52033436236623,0.0107014877871361,0.0754715995942019,"NA"
"SERPINE2",0.331440132890506,6.11504213777033,0.0107133616318521,0.0754946288884129,"NA"
"AC004951.4",-0.357981298330465,5.66221405204596,0.0107164481469713,0.0754946288884129,"NA"
"FAM53B-AS1",-0.35277243518159,5.66197707748772,0.0107164481469713,0.0754946288884129,"NA"
"AC008906.1",0.387955092418441,5.76256782770734,0.0107620499395657,0.075788312410774,"NA"
"AC022558.3",0.481212534665701,5.32292454138908,0.0107882364482097,0.0759398703825397,"NA"
"SUMO2P8",0.510146917036668,5.24971220767794,0.0107914139880589,0.0759398703825397,"NA"
"AC018553.1",-0.438860599779824,5.19996059658971,0.0108023965657618,0.0759895430049197,"NA"
"NAP1L4P1",0.371110831958908,5.84943849668087,0.0108139570238867,0.0760432431824944,"NA"
"HOXA-AS3",-0.34874223422086,5.68747395036876,0.0108346554847415,0.0761611390626145,"NA"
"AC004687.1",-0.33134343408215,5.84392166850796,0.0108400121151316,0.0761697804937375,"NA"
"AC012358.1",0.524344831977973,5.20311009756641,0.0108437511525991,0.0761697804937375,"NA"
"SMC1B",0.464702150541647,5.35077634826302,0.010861668786944,0.0762679759709783,"NA"
"C15orf62",-0.3316660438975,5.85918436677846,0.0108696919678621,0.0762690053078326,"NA"
"TBX3",-0.331365698779577,5.85887034453793,0.0108696919678621,0.0762690053078326,"NA"
"FAM133CP",0.389021276258308,5.74196896969539,0.0108793520286898,0.0762800182837651,"NA"
"AP001062.1",-0.328491219221311,5.8667675424132,0.0108830781017269,0.0762800182837651,"NA"
"FAM180B",-0.325068463714765,5.86584138962235,0.0108830781017269,0.0762800182837651,"NA"
"CTIF",-0.276993509984303,6.24310025363588,0.0108995411580314,0.0763677691991446,"NA"
"RGPD3",0.415290911876848,5.63416908304685,0.0109104501206649,0.0764165558903422,"NA"
"TRDC",0.42620482181322,5.53030314688505,0.0109313418350745,0.0764985913606965,"NA"
"AC008533.1",0.42383577037187,5.53092817624618,0.0109313418350745,0.0764985913606965,"NA"
"HSF4",-0.303780915082308,6.05994167326792,0.010934013264815,0.0764985913606965,"NA"
"GTF2B",0.317829070698078,6.16828911209675,0.0109464795879114,0.0765581522930633,"NA"
"B3GAT2",0.37605157750489,5.82977600837987,0.0109576857437485,0.0766088599687486,"NA"
"TLE2",-0.315215257661715,5.94905542034711,0.0109711201416559,0.0766751038120921,"NA"
"AC011468.1",0.453466008920398,5.45534448911125,0.0109852348674765,0.0767460528295631,"NA"
"ZBTB12BP",-0.391237984082941,5.45868160033277,0.0110347066953411,0.0770638766180941,"NA"
"ABCC4",0.316263592169236,6.21226366630882,0.0110557620494157,0.0771830886261663,"NA"
"ELOA2",-0.434806489329714,5.22435007191584,0.0110961359883579,0.0774370340722662,"NA"
"CENPE",0.32935583072444,6.08323596495537,0.0111094661564177,0.0774859503543463,"NA"
"TRIP13",0.424076808347304,5.56590728680271,0.0111111475851502,0.0774859503543463,"NA"
"MBD6",-0.286826476452107,6.16984828989132,0.0111382892513285,0.0776472676894271,"NA"
"TMEM108-AS1",0.391360924854106,5.73003625273147,0.0111646043792931,0.0777837736826551,"NA"
"SLC14A2",-0.461789559003918,5.13002056632674,0.0111674242049924,0.0777837736826551,"NA"
"SNORA80A",-0.375795413381984,5.55516705094222,0.0111699202009431,0.0777837736826551,"NA"
"TNFRSF9",0.422119205352531,5.62211491105764,0.0111885325370271,0.0778573917039408,"NA"
"ZNF883",0.413043340553346,5.62231852792056,0.0111885325370271,0.0778573917039408,"NA"
"FAM50B",-0.33810477569798,5.7974621320115,0.0112108704263425,0.0779568102967861,"NA"
"PTCH2",-0.337668719761113,5.79741074821145,0.0112108704263425,0.0779568102967861,"NA"
"LEAP2",0.378874429140492,5.79121142420377,0.0112379218585482,0.0781168681667782,"NA"
"AGPAT2",-0.289740777721181,6.12618756606419,0.0112507462609662,0.0781779519518733,"NA"
"RIMS4",-0.348468085943124,5.68108522533492,0.011312117247815,0.0785762061051594,"NA"
"CFAP410",-0.294553978505402,6.08752600185437,0.0113283920591918,0.0786373957376038,"NA"
"MCTP2",0.320453970334936,6.16757017147509,0.0113290475115106,0.0786373957376038,"NA"
"AC004593.2",0.38135892509276,5.74048663222065,0.0113357711731084,0.0786420160338946,"NA"
"HSPA8P19",0.48072650202604,5.32128047696985,0.0113386195616499,0.0786420160338946,"NA"
"CCDC78",-0.369068415946361,5.58380544293576,0.0113429977573367,0.0786420160338946,"NA"
"MAP2K7",-0.299698538738799,6.07405912894166,0.0113500172887915,0.0786420160338946,"NA"
"DBP",-0.29964772842764,6.07403529906711,0.0113500172887915,0.0786420160338946,"NA"
"LRR1",0.357496375082352,5.8861862984347,0.0113668643137278,0.0787140892403764,"NA"
"AC007620.2",-0.325818918248557,5.8763149080081,0.011368548363386,0.0787140892403764,"NA"
"MFSD2A",0.410561018469473,5.63354090363351,0.0113904665702286,0.0788376610432621,"NA"
"SAP25",-0.400641674249892,5.36737425519955,0.0114100632370238,0.0789450820465177,"NA"
"SYNGR1",-0.319902089997571,5.9206231209386,0.0114162980592016,0.0789600100766063,"NA"
"NRXN2",-0.309587129885858,6.0068763196502,0.0114221579373907,0.0789723351001458,"NA"
"MELTF",-0.3087804186142,5.99191577478732,0.0114287104226187,0.0789730603470562,"NA"
"RGPD4",0.500601818348896,5.20226687246326,0.0114304186797892,0.0789730603470562,"NA"
"OSTC",0.29596475692307,6.3231524355952,0.0114474529940101,0.0790625444657629,"NA"
"AC060766.4",0.494613043744342,5.2771259831048,0.0114836069155876,0.079267328140581,"NA"
"IGFBP5",-0.235074719839647,6.67598574919526,0.0114860089440126,0.079267328140581,"NA"
"JPH3",-0.416182525613507,5.31650084932996,0.0114905906910936,0.079267328140581,"NA"
"RIMKLBP1",0.447362503262539,5.47912917418598,0.0114975691803621,0.079267328140581,"NA"
"AC022306.2",0.43534304530778,5.47970499429407,0.0114975691803621,0.079267328140581,"NA"
"HLA-DOA",0.295846251705625,6.32897274774939,0.0115114158948943,0.079309492750155,"NA"
"THRB-AS1",-0.405265174435547,5.37943838253579,0.0115118756646022,0.079309492750155,"NA"
"AC068234.1",-0.414884686265058,5.67317805568687,0.0115434101225138,0.0794984638807262,"NA"
"ELOCP19",0.413438245253783,5.58685082366684,0.0115484586669099,0.079504959311545,"NA"
"DYNC1I2P1",0.490531773043489,5.30449385970776,0.0115821592256766,0.0796803181401254,"NA"
"PIPSL",0.472422060457232,5.30667600172479,0.0115821592256766,0.0796803181401254,"NA"
"TGFA",0.398049483351435,5.64329967622127,0.0115912562945558,0.0797145843041077,"NA"
"AC073957.2",0.414296432613732,5.56361558459787,0.0116146841014276,0.0798217199463713,"NA"
"RAI1",-0.2904742848578,6.15341879466755,0.0116154017045793,0.0798217199463713,"NA"
"AC124852.1",-0.501004248509925,4.93558633128076,0.0116192000686162,0.0798217199463713,"NA"
"AF127577.6",0.361146244475482,5.9022841750278,0.0116371594976996,0.0799167485221453,"NA"
"RPS27AP16",0.407894532972128,5.6213477627581,0.0116821517537483,0.0801972885016268,"NA"
"ABCA7",-0.290835810825928,6.12132164548633,0.0116998847325943,0.0802905626263011,"NA"
"INMT-MINDY4",0.471813913437557,5.36065448475407,0.0117166795993903,0.0803773351476419,"NA"
"NDRG2",-0.281833336850882,6.23350710884322,0.0117626545733224,0.0806136095914976,"NA"
"RPL10P9",0.423087669366956,5.59740803830518,0.0117653822960907,0.0806136095914976,"NA"
"XRCC2",0.407999218039755,5.59785768889367,0.0117653822960907,0.0806136095914976,"NA"
"AL596244.1",-0.352313494119143,5.6655968215693,0.0117710336291893,0.0806136095914976,"NA"
"FAAP20",-0.292685782557116,6.08876094095135,0.0117719347270864,0.0806136095914976,"NA"
"TDGF1P6",0.511303015357259,5.21665698928936,0.0118165521672041,0.0808905441039502,"NA"
"TMUB1",-0.319232534336166,5.86900205468319,0.0118494465343813,0.0810622557199087,"NA"
"AL049796.1",-0.443446436685227,5.18170240582406,0.0118500075360457,0.0810622557199087,"NA"
"IFI44",0.299579988933299,6.28834445668223,0.0118668853720579,0.0811490473570877,"NA"
"CTAGE6",0.396173644513343,5.68513954643072,0.0118762990365007,0.0811847536677984,"NA"
"AL162586.1",-0.31463555112233,5.91328288379407,0.0118942909503769,0.0812790538267465,"NA"
"CX3CL1",-0.316915301540179,5.94374372740878,0.01190614391001,0.0813313520145518,"NA"
"ATG4A",0.333776916683186,6.04897730410069,0.0119336314338189,0.0814903760039973,"NA"
"AL807761.4",0.42603205075225,5.5270048053091,0.0119611711797596,0.0816496443663107,"NA"
"LRRC7",0.435568338494217,5.50160537122581,0.012005550081451,0.0819237078496761,"NA"
"AC010931.2",-0.416195803089875,5.30522857320017,0.0120283758435778,0.082050555331711,"NA"
"CTU1",-0.391958873144536,5.36961733965903,0.0120461207549702,0.0821426670918144,"NA"
"AL353588.1",-0.426925756115633,5.24948517433851,0.0120560510886267,0.0821721947977128,"NA"
"TRPC2",-0.450864227879008,5.14434807557129,0.012062977357575,0.0821721947977128,"NA"
"TMEM161B",0.308097456320835,6.23137488828409,0.0120631803062015,0.0821721947977128,"NA"
"BCAR1",-0.291539330618453,6.1412091225193,0.0120945548360427,0.0823569440769349,"NA"
"MEGF8",-0.276299137838633,6.25160396746505,0.0121101768356731,0.0824265971444465,"NA"
"RAB11B",-0.292003818463076,6.13516492286774,0.0121132962652636,0.0824265971444465,"NA"
"FAM173A",-0.33748557849688,5.75990650577468,0.0121277230457486,0.082495779593947,"NA"
"BBC3",-0.335367317698929,5.77652711467091,0.0121750213577673,0.0827884352579079,"NA"
"CBFA2T3",-0.329283688785559,5.78236880474818,0.0121967941963606,0.0828839981418511,"NA"
"TPI1P2",0.489526542806108,5.23124450014775,0.0122022734250838,0.0828839981418511,"NA"
"AC006116.7",0.419709526805891,5.53795065064694,0.0122036508824843,0.0828839981418511,"NA"
"AC244517.4",-0.499359039068849,4.98405014300873,0.0122061945007002,0.0828839981418511,"NA"
"AC010327.6",-0.334441620956639,5.7923414531873,0.0122173436125019,0.0829306261478133,"NA"
"PILRB",-0.280346891395922,6.22271622840395,0.0122452592192873,0.0830909916050167,"NA"
"BX255925.3",-0.324949902106663,5.81514025824291,0.0122718536151254,0.0832422827007073,"NA"
"PPP1R26P1",-0.323593938104507,5.83172042023077,0.0123024436469304,0.0834205615078624,"NA"
"AC006511.3",0.462520846111868,5.38574860663647,0.0123311564558444,0.0835603028338817,"NA"
"AL163193.1",0.499696403463051,5.25918097117948,0.012331681581082,0.0835603028338817,"NA"
"CFD",-0.258531184336922,6.42076389101094,0.0123394006940373,0.0835833626585262,"NA"
"ABCA17P",-0.405971599659833,5.33916131273586,0.0123833293259648,0.0838515929114104,"NA"
"PRSS53",-0.307330589794132,5.95139408968852,0.0124003613963748,0.0839375738560624,"NA"
"AC091132.1",0.405645800839542,5.63026921896123,0.0124086282976295,0.0839641843507663,"NA"
"LRRC10B",-0.477846381586185,4.98025107166136,0.0124136288067352,0.083968681617616,"NA"
"AC092117.1",-0.344805629340295,5.70189194119582,0.0124772695655462,0.0843696935776423,"NA"
"CPLX1",-0.394694393162706,5.34989785025265,0.0124958738201211,0.0844660008378588,"NA"
"IFI30",0.27342498171957,6.53006109155266,0.0125043576829113,0.0844938558573829,"NA"
"Z92544.2",-0.346609241120785,5.7108042405173,0.0125100334566387,0.0845027233767928,"NA"
"AL360012.1",-0.336558205581856,5.7266795066632,0.0125712167613589,0.0848863960252706,"NA"
"LRIT3",0.490716517924071,5.24499864573794,0.0125873408380774,0.0849656474974577,"NA"
"AC019131.2",0.410819536797021,5.58424168112537,0.0126013266480151,0.0850304152841328,"NA"
"NME5",0.432355365250097,5.45068895364529,0.0126280289215959,0.085180915393809,"NA"
"AMDHD2",-0.285742660960822,6.11582742392148,0.0126328927378542,0.0851840531898622,"NA"
"AL359922.3",0.376751663716588,5.78554713894246,0.0126687472768026,0.0853912735421775,"NA"
"COQ2",0.345445675221508,5.97043052339904,0.0126753265952083,0.0853912735421775,"NA"
"AL133216.2",-0.336342528619106,5.76095941513535,0.0126768517728886,0.0853912735421775,"NA"
"AL049597.2",0.489607133765229,5.27351229907557,0.0127021086184374,0.0855316535134417,"NA"
"CHST7",-0.329929579918146,5.7853561660158,0.0127421483459992,0.085771444167056,"NA"
"MBD3",-0.275662475579015,6.21071228169185,0.012748132700967,0.085781910315124,"NA"
"AL121952.1",0.427147752288981,5.53549034826903,0.0127580034375543,0.0858185114872098,"NA"
"AC005034.5",0.484984950579916,5.30136211545246,0.0127922898998788,0.0859894086084874,"NA"
"CYP3A7",0.472125661633574,5.30298768522918,0.0127922898998788,0.0859894086084874,"NA"
"SYT12",-0.327774750093724,5.82627854971609,0.0128261846928687,0.0861873326724825,"NA"
"LYPD5",0.401499733823403,5.65091610020385,0.0128307447784434,0.0861880691568973,"NA"
"SNAPC4",-0.3014427597695,6.01680733993418,0.0128526540338622,0.0863053044451368,"NA"
"AC004890.2",-0.308289412552008,5.97572358672931,0.0128987657449588,0.0865849211150336,"NA"
"HLA-K",-0.408640258727293,5.26354195703966,0.0129100824926224,0.0865972767006829,"NA"
"RTL1",-0.315751356595756,5.90937605255586,0.0129133534942151,0.0865972767006829,"NA"
"JAG2",-0.314059135342871,5.93222246361138,0.0129163447099954,0.0865972767006829,"NA"
"FOXD4L4",-0.480129471038063,5.00870654449882,0.0129191043462354,0.0865972767006829,"NA"
"DNAH11",0.404974690256077,5.57267340275372,0.0129229644565204,0.0865972767006829,"NA"
"CHST12",-0.268824743895286,6.26536139719648,0.0129335175566562,0.0866380148745081,"NA"
"SKA1",0.454544336355865,5.41005361494153,0.0129408260690591,0.086656997805463,"NA"
"AC131009.4",-0.342511332724604,5.68502121442944,0.0129883909507859,0.086925953367832,"NA"
"CCNB2",0.38303184688379,5.74489280844066,0.0129944560053637,0.086925953367832,"NA"
"LSM12P1",0.38237342713077,5.74575387639253,0.0129944560053637,0.086925953367832,"NA"
"PRKCZ-AS1",-0.442779425179475,5.15918285723286,0.013001908010674,0.0869431578006623,"NA"
"AL353804.1",0.413877514509523,5.54789237080528,0.0130060068237384,0.0869431578006623,"NA"
"CARD8-AS1",0.339091858448964,5.96240193822003,0.013020300910066,0.0870086775101238,"NA"
"RN7SL398P",0.468434840493685,5.28661120705502,0.0130714923713489,0.0873206351374758,"NA"
"AC011497.2",0.41423267601583,5.52432411871627,0.0130786233211183,0.0873381445644061,"NA"
"SH2B1",-0.273785619878955,6.23593149052155,0.013092346542732,0.0873996494817472,"NA"
"FUT2",-0.374344909005679,5.49476566201199,0.0131152748912747,0.0875225408492163,"NA"
"ZSCAN18",-0.276694499613987,6.23063644695608,0.0131231748657833,0.087545092818036,"NA"
"KIAA1211",-0.339658559558547,5.72986011527071,0.0131468011849186,0.0876725040451563,"NA"
"ABHD17A",-0.275285302236776,6.22471929444475,0.0131536708702242,0.0876881205069749,"NA"
"PAN3-AS1",0.410282359863733,5.58203996798636,0.0131598347706879,0.0876990227698356,"NA"
"AC020915.5",0.369491686573051,5.78546896986806,0.013181204740125,0.0878112180933127,"NA"
"CSNK2A3",0.4467421224388,5.44777763727161,0.0132234707677015,0.0880624948030633,"NA"
"AC008957.1",0.459459481425236,5.37069783902258,0.0132337121295945,0.0881004018912778,"NA"
"TSKU",-0.274457261093736,6.20613405095034,0.0132430762715869,0.0881092976560332,"NA"
"LANCL1-AS1",0.491569287573708,5.2411251109575,0.0132441477577565,0.0881092976560332,"NA"
"AC091045.1",0.41537460195292,5.55886178989346,0.0132524992923861,0.0881345814891312,"NA"
"UBE2Q2L",-0.379381160596979,5.43572591269287,0.013296442354679,0.0883964650328573,"NA"
"CACNA1G",-0.391616721280628,5.36305452987533,0.0133023263353738,0.0884052339776423,"NA"
"FXYD2",-0.328102202410118,5.79531527349651,0.0133262155296244,0.0885336157621635,"NA"
"AP1S3",0.41775338042768,5.53507155249592,0.0133351571179326,0.0885626381158721,"NA"
"A4GALT",-0.282168847439729,6.1825332676617,0.0133570798255349,0.088677822386462,"NA"
"DLL1",-0.326520814662509,5.81958678224264,0.0133720642864002,0.0887468803873975,"NA"
"CROCCP2",-0.278283183144783,6.17587664300818,0.0133845876165613,0.0887995627894229,"NA"
"TIGAR",0.342859800620058,5.98605939099197,0.0134021026259981,0.0888253116488449,"NA"
"CAPN5",-0.301699843874123,5.99067566398549,0.0134059568694366,0.0888253116488449,"NA"
"AC026368.1",0.424656772851726,5.510420144985,0.0134068153438797,0.0888253116488449,"NA"
"AL132989.1",0.419572971730006,5.51146534625016,0.0134068153438797,0.0888253116488449,"NA"
"SLC49A3",-0.299680514244372,5.98256082692487,0.013414453872248,0.0888455245177681,"NA"
"CIC",-0.260376750350717,6.32983219556368,0.0134467033718771,0.0890133475556804,"NA"
"EGFL8",-0.310680233290584,5.89497773821874,0.0134503591044367,0.0890133475556804,"NA"
"CLIP3",-0.312346659728387,5.91745722118608,0.013453581963001,0.0890133475556804,"NA"
"HSD11B1",0.353834886188863,5.92501760906956,0.0134635456717071,0.0890251974287958,"NA"
"PELP1",-0.280228531317224,6.15732908891493,0.013464566935296,0.0890251974287958,"NA"
"DCAF13",0.301526353729376,6.24213883164988,0.0134813926731607,0.0891060240643107,"NA"
"CLIP2",-0.273616985973541,6.24914361948437,0.0134966027646174,0.0891761204843335,"NA"
"FTH1P10",0.433386503556614,5.4352118911924,0.0135447712763629,0.0894638610293468,"NA"
"AC006994.1",0.394673641633718,5.6047499807515,0.0136289127627794,0.0899815887739543,"NA"
"CEBPA-DT",-0.37722894372725,5.47695380711633,0.0136334766162536,0.0899815887739543,"NA"
